Bait,Prey,PreyGene,Spec,SpecSum,AvgSpec,NumReplicates,ctrlCounts,AvgP,MaxP,TopoAvgP,TopoMaxP,SaintScore,logOddsScore,FoldChange,BFDR,boosted_by
XWDR61,TANGO6,TANGO6,1|0,1,0.5,2,28|28,0.0,0.0,0.0,0.0,0.0,-126.54,0.02,0.65,
XWDR61,TTC1,TTC1,1|0,1,0.5,2,12|10,0.0,0.0,0.0,0.0,0.0,-50.5,0.05,0.65,
XWDR61,STIP1,STIP1,11|11,22,11.0,2,24|28,0.0,0.0,0.0,0.0,0.0,-83.7,0.42,0.65,
XWDR61,AHSA1,AHSA1,1|1,2,1.0,2,25|18,0.0,0.0,0.0,0.0,0.0,-93.0,0.05,0.65,
XWDR61,GLMN,GLMN,1|5,6,3.0,2,2|2,0.02,0.04,0.02,0.04,0.02,-8.73,1.5,0.4,
XWDR61,ARPC4,ARPC4,0|1,1,0.5,2,0|1,0.0,0.0,0.0,0.0,0.0,-5.04,1.0,0.65,
XWDR61,PDAP1,PDAP1,3|4,7,3.5,2,15|17,0.0,0.0,0.0,0.0,0.0,-62.07,0.22,0.65,
XWDR61,CAMSAP2,CAMSAP2,0|1,1,0.5,2,17|17,0.0,0.0,0.0,0.0,0.0,-77.29,0.03,0.65,
XWDR61,CAMSAP1,CAMSAP1,0|1,1,0.5,2,42|46,0.0,0.0,0.0,0.0,0.0,-198.32,0.01,0.65,
XWDR61,FAM91A1,FAM91A1,1|2,3,1.5,2,43|43,0.0,0.0,0.0,0.0,0.0,-188.66,0.03,0.65,
XWDR61,BSN,BSN,0|1,1,0.5,2,1|1,0.0,0.0,0.0,0.0,0.0,-6.63,0.5,0.65,
XWDR61,GEMIN5,GEMIN5,10|20,30,15.0,2,123|133,0.0,0.0,0.0,0.0,0.0,-528.31,0.12,0.65,
XWDR61,CTTN,CTTN,10|11,21,10.5,2,62|67,0.0,0.0,0.0,0.0,0.0,-249.75,0.16,0.65,
XWDR61,N4BP1,N4BP1,0|1,1,0.5,2,28|34,0.0,0.0,0.0,0.0,0.0,-139.99,0.02,0.65,
XWDR61,IFT172,IFT172,1|0,1,0.5,2,3|3,0.0,0.0,0.0,0.0,0.0,-15.13,0.17,0.65,
XWDR61,NCL,NCL,1|0,1,0.5,2,40|42,0.0,0.0,0.0,0.0,0.0,-184.85,0.01,0.65,
XWDR61,GNL2,GNL2,0|1,1,0.5,2,3|2,0.0,0.0,0.0,0.0,0.0,-13.05,0.2,0.65,
XWDR61,EIF3M,EIF3M,1|1,2,1.0,2,1|3,0.0,0.0,0.0,0.0,0.0,-8.73,0.5,0.65,
