Bait,Prey,PreyGene,Spec,SpecSum,AvgSpec,NumReplicates,ctrlCounts,AvgP,MaxP,TopoAvgP,TopoMaxP,SaintScore,logOddsScore,FoldChange,BFDR,boosted_by
XRBBP5,SERBP1,SERBP1,10|4,14,7.0,2,38|50,0.0,0.0,0.0,0.0,0.0,-178.86,0.16,0.69,
XRBBP5,RTFDC1,RTFDC1,1|0,1,0.5,2,0|3,0.0,0.0,0.0,0.0,0.0,-6.82,0.33,0.69,
XRBBP5,FOXM1,FOXM1,2|0,2,1.0,2,0|1,0.2,0.41,0.2,0.41,0.2,-3.3,2.0,0.43,
XRBBP5,EXOSC10,EXOSC10,37|13,50,25.0,2,34|43,0.0,0.0,0.0,0.0,0.0,-128.73,0.65,0.69,
XRBBP5,ARF3,ARF3,2|1,3,1.5,2,7|5,0.0,0.0,0.0,0.0,0.0,-23.37,0.25,0.69,
XRBBP5,PLRG1,PLRG1,8|4,12,6.0,2,12|14,0.0,0.0,0.0,0.0,0.0,-44.97,0.46,0.69,
XRBBP5,ELMSAN1,ELMSAN1,15|8,23,11.5,2,7|8,0.0,0.0,0.0,0.0,0.0,-16.25,1.53,0.58,
XRBBP5,TCEA1,TCEA1,2|0,2,1.0,2,0|0,0.47,0.94,0.47,0.94,0.47,-1.86,10.0,0.36,
XRBBP5,NOL8,NOL8,5|0,5,2.5,2,13|16,0.0,0.0,0.0,0.0,0.0,-64.4,0.17,0.69,
XRBBP5,CHTF18,CHTF18,1|0,1,0.5,2,2|0,0.0,0.0,0.0,0.0,0.0,-4.65,0.5,0.69,
XRBBP5,NOL6,NOL6,8|1,9,4.5,2,1|1,0.5,1.0,0.5,1.0,0.5,-3.49,4.5,0.3,
XRBBP5,NFRKB,NFRKB,22|3,25,12.5,2,3|2,0.5,1.0,0.5,1.0,0.5,-5.87,5.0,0.14,
XRBBP5,RLF,RLF,1|0,1,0.5,2,3|1,0.0,0.0,0.0,0.0,0.0,-9.09,0.25,0.69,
XRBBP5,CXXC1,CXXC1,7|2,9,4.5,2,0|0,0.97,1.0,0.97,1.0,0.97,2.68,45.0,0.0,
XRBBP5,HMGB3,HMGB3,2|0,2,1.0,2,2|2,0.0,0.0,0.0,0.0,0.0,-9.09,0.5,0.69,
XRBBP5,HMGB2,HMGB2,2|0,2,1.0,2,0|0,0.47,0.94,0.47,0.94,0.47,-1.86,10.0,0.36,
XRBBP5,HMGB1,HMGB1,14|2,16,8.0,2,5|6,0.11,0.22,0.11,0.22,0.11,-18.86,1.45,0.45,
XRBBP5,MAGEA4,MAGEA4,2|1,3,1.5,2,8|6,0.0,0.0,0.0,0.0,0.0,-27.64,0.21,0.69,
XRBBP5,FRG1,FRG1,2|3,5,2.5,2,0|0,0.96,0.99,0.96,0.99,0.96,2.68,25.0,0.01,
XRBBP5,KIF4A,KIF4A,37|13,50,25.0,2,37|44,0.0,0.0,0.0,0.0,0.0,-136.98,0.62,0.69,
XRBBP5,CDCA2,CDCA2,12|1,13,6.5,2,1|0,0.5,1.0,0.5,1.0,0.5,-1.69,13.0,0.2,
XRBBP5,YLPM1,YLPM1,37|20,57,28.5,2,74|75,0.0,0.0,0.0,0.0,0.0,-261.5,0.38,0.69,
XRBBP5,CDCA5,CDCA5,5|1,6,3.0,2,1|0,0.49,0.98,0.49,0.98,0.49,-1.69,6.0,0.34,
XRBBP5,FIP1L1,FIP1L1,4|1,5,2.5,2,6|15,0.0,0.0,0.0,0.0,0.0,-42.26,0.24,0.69,
XRBBP5,CDCA8,CDCA8,2|0,2,1.0,2,0|0,0.47,0.94,0.47,0.94,0.47,-1.86,10.0,0.36,
XRBBP5,MCM10,MCM10,9|1,10,5.0,2,0|0,0.5,1.0,0.5,1.0,0.5,0.65,50.0,0.19,
XRBBP5,NOLC1,NOLC1,5|1,6,3.0,2,8|9,0.0,0.0,0.0,0.0,0.0,-34.13,0.35,0.69,
XRBBP5,RSF1,RSF1,11|1,12,6.0,2,0|0,0.5,1.0,0.5,1.0,0.5,0.65,60.0,0.18,
XRBBP5,SNW1,SNW1,43|12,55,27.5,2,26|37,0.0,0.0,0.0,0.0,0.0,-101.93,0.87,0.67,
XRBBP5,PNN,PNN,29|16,45,22.5,2,16|16,0.0,0.0,0.0,0.0,0.0,-34.6,1.41,0.62,
XRBBP5,WDR70,WDR70,47|20,67,33.5,2,25|32,0.0,0.0,0.0,0.0,0.0,-74.02,1.18,0.67,
XRBBP5,WDR76,WDR76,5|0,5,2.5,2,0|1,0.49,0.98,0.49,0.98,0.49,-3.3,5.0,0.34,
XRBBP5,PRPF8,PRPF8,1|1,2,1.0,2,8|8,0.0,0.0,0.0,0.0,0.0,-31.94,0.12,0.69,
XRBBP5,PRPF3,PRPF3,34|12,46,23.0,2,34|30,0.0,0.0,0.0,0.0,0.0,-104.2,0.72,0.68,
XRBBP5,PRPF4,PRPF4,1|0,1,0.5,2,3|1,0.0,0.0,0.0,0.0,0.0,-9.09,0.25,0.69,
XRBBP5,PRPF6,PRPF6,13|0,13,6.5,2,0|0,0.5,1.0,0.5,1.0,0.5,-1.86,65.0,0.18,
XRBBP5,SIX4,SIX4,1|0,1,0.5,2,3|5,0.0,0.0,0.0,0.0,0.0,-17.76,0.12,0.69,
XRBBP5,PCF11,PCF11,6|0,6,3.0,2,15|16,0.0,0.0,0.0,0.0,0.0,-68.86,0.19,0.69,
XRBBP5,TGIF2LX,TGIF2LX,7|2,9,4.5,2,0|0,0.97,1.0,0.97,1.0,0.97,2.68,45.0,0.0,
XRBBP5,COPG2,COPG2,3|0,3,1.5,2,91|73,0.0,0.0,0.0,0.0,0.0,-367.04,0.02,0.69,
XRBBP5,HDGF,HDGF,14|1,15,7.5,2,9|13,0.0,0.0,0.0,0.0,0.0,-44.97,0.68,0.64,
XRBBP5,DPY30,DPY30,3|1,4,2.0,2,0|0,0.49,0.99,0.49,0.99,0.49,0.65,20.0,0.31,
XRBBP5,THOC2,THOC2,33|15,48,24.0,2,30|32,0.0,0.0,0.0,0.0,0.0,-93.44,0.77,0.68,
XRBBP5,RFX5,RFX5,8|4,12,6.0,2,3|4,0.04,0.08,0.04,0.08,0.04,-7.95,1.71,0.5,
XRBBP5,RFX1,RFX1,11|5,16,8.0,2,8|7,0.0,0.0,0.0,0.0,0.0,-20.87,1.07,0.61,
XRBBP5,RECQL5,RECQL5,6|2,8,4.0,2,0|2,0.48,0.82,0.48,0.82,0.48,-1.77,4.0,0.35,
XRBBP5,RECQL4,RECQL4,4|0,4,2.0,2,2|0,0.28,0.55,0.28,0.55,0.28,-4.65,2.0,0.42,
XRBBP5,ADNP,ADNP,103|41,144,72.0,2,39|41,0.28,0.57,0.28,0.57,0.28,-82.93,1.8,0.42,
XRBBP5,CBX8,CBX8,4|0,4,2.0,2,0|0,0.5,1.0,0.5,1.0,0.5,-1.86,20.0,0.28,
XRBBP5,KHDRBS1,KHDRBS1,1|0,1,0.5,2,1|2,0.0,0.0,0.0,0.0,0.0,-7.1,0.33,0.69,
XRBBP5,MED1,MED1,41|17,58,29.0,2,30|36,0.0,0.0,0.0,0.0,0.0,-97.24,0.88,0.68,
XRBBP5,SUB1,SUB1,6|5,11,5.5,2,10|8,0.0,0.0,0.0,0.0,0.0,-26.6,0.61,0.69,
XRBBP5,ZNF608,ZNF608,3|1,4,2.0,2,0|0,0.49,0.99,0.49,0.99,0.49,0.65,20.0,0.31,
XRBBP5,ZNF609,ZNF609,20|5,25,12.5,2,11|10,0.0,0.0,0.0,0.0,0.0,-32.53,1.19,0.6,
XRBBP5,CBX2,CBX2,3|0,3,1.5,2,0|0,0.49,0.99,0.49,0.99,0.49,-1.86,15.0,0.31,
XRBBP5,VEZF1,VEZF1,2|0,2,1.0,2,1|1,0.06,0.12,0.06,0.12,0.06,-4.9,1.0,0.48,
XRBBP5,DPYSL4,DPYSL4,1|0,1,0.5,2,21|12,0.0,0.0,0.0,0.0,0.0,-73.0,0.03,0.69,
XRBBP5,DPYSL2,DPYSL2,6|0,6,3.0,2,46|44,0.0,0.0,0.0,0.0,0.0,-201.07,0.07,0.69,
XRBBP5,ARID2,ARID2,1|0,1,0.5,2,0|0,0.0,0.0,0.0,0.0,0.0,-1.86,5.0,0.69,
XRBBP5,NUDT5,NUDT5,4|0,4,2.0,2,16|19,0.0,0.0,0.0,0.0,0.0,-77.8,0.11,0.69,
XRBBP5,PFN2,PFN2,6|1,7,3.5,2,4|3,0.0,0.01,0.0,0.01,0.0,-12.98,1.0,0.55,
XRBBP5,MEF2D,MEF2D,11|8,19,9.5,2,11|12,0.0,0.0,0.0,0.0,0.0,-30.74,0.83,0.69,
XRBBP5,KDM3B,KDM3B,22|4,26,13.0,2,34|36,0.0,0.0,0.0,0.0,0.0,-139.53,0.37,0.69,
XRBBP5,TP53BP1,TP53BP1,13|1,14,7.0,2,53|61,0.0,0.0,0.0,0.0,0.0,-249.51,0.12,0.69,
XRBBP5,KDM3A,KDM3A,12|4,16,8.0,2,1|0,0.96,1.0,0.96,1.0,0.96,2.38,16.0,0.01,
XRBBP5,SSB,SSB,10|4,14,7.0,2,14|14,0.0,0.0,0.0,0.0,0.0,-49.14,0.5,0.69,
XRBBP5,TEX10,TEX10,19|7,26,13.0,2,12|11,0.0,0.0,0.0,0.0,0.0,-32.54,1.13,0.62,
XRBBP5,TMSB10,TMSB10,2|0,2,1.0,2,1|2,0.01,0.02,0.01,0.02,0.01,-7.1,0.67,0.52,
XRBBP5,SNRPA1,SNRPA1,15|5,20,10.0,2,19|19,0.0,0.0,0.0,0.0,0.0,-67.52,0.53,0.69,
XRBBP5,PRPF40A,PRPF40A,4|0,4,2.0,2,11|9,0.0,0.0,0.0,0.0,0.0,-44.32,0.2,0.69,
XRBBP5,TRIO,TRIO,1|0,1,0.5,2,24|30,0.0,0.0,0.0,0.0,0.0,-120.33,0.02,0.69,
XRBBP5,SMNDC1,SMNDC1,5|3,8,4.0,2,1|3,0.11,0.19,0.11,0.19,0.11,-4.12,2.0,0.46,
XRBBP5,YKT6,YKT6,1|1,2,1.0,2,18|22,0.0,0.0,0.0,0.0,0.0,-84.58,0.05,0.69,
XRBBP5,RPS4X,RPS4X,5|2,7,3.5,2,1|0,0.69,0.98,0.69,0.98,0.69,-0.37,7.0,0.06,
XRBBP5,BUD13,BUD13,3|1,4,2.0,2,0|0,0.49,0.99,0.49,0.99,0.49,0.65,20.0,0.31,
XRBBP5,TCP1,TCP1,15|2,17,8.5,2,14|11,0.0,0.0,0.0,0.0,0.0,-48.3,0.68,0.65,
XRBBP5,DIDO1,DIDO1,42|16,58,29.0,2,33|34,0.0,0.0,0.0,0.0,0.0,-101.34,0.87,0.68,
XRBBP5,ISY1,ISY1,6|0,6,3.0,2,2|2,0.23,0.46,0.23,0.46,0.23,-9.09,1.5,0.42,
XRBBP5,SH3PXD2B,SH3PXD2B,5|0,5,2.5,2,52|68,0.0,0.0,0.0,0.0,0.0,-268.16,0.04,0.69,
XRBBP5,FAM32A,FAM32A,3|1,4,2.0,2,0|0,0.49,0.99,0.49,0.99,0.49,0.65,20.0,0.31,
XRBBP5,SUGP1,SUGP1,42|20,62,31.0,2,20|22,0.0,0.0,0.0,0.0,0.0,-46.42,1.48,0.62,
XRBBP5,XAB2,XAB2,64|19,83,41.5,2,23|22,0.5,1.0,0.5,1.0,0.5,-53.35,1.84,0.27,
XRBBP5,SVIL,SVIL,1|0,1,0.5,2,18|15,0.0,0.0,0.0,0.0,0.0,-73.33,0.03,0.69,
XRBBP5,KTN1,KTN1,1|0,1,0.5,2,10|15,0.0,0.0,0.0,0.0,0.0,-55.47,0.04,0.69,
XRBBP5,TCEB3,TCEB3,24|6,30,15.0,2,9|12,0.0,0.01,0.0,0.01,0.0,-30.55,1.43,0.55,
XRBBP5,PRDX6,PRDX6,6|1,7,3.5,2,11|12,0.0,0.0,0.0,0.0,0.0,-47.17,0.3,0.69,
XRBBP5,PRDX4,PRDX4,1|1,2,1.0,2,0|0,0.0,0.0,0.0,0.0,0.0,0.65,10.0,0.69,
XRBBP5,PRDX1,PRDX1,19|6,25,12.5,2,26|29,0.0,0.0,0.0,0.0,0.0,-100.82,0.45,0.69,
XRBBP5,SMARCA4,SMARCA4,4|1,5,2.5,2,2|2,0.03,0.06,0.03,0.06,0.03,-6.99,1.25,0.5,
XRBBP5,SMARCA5,SMARCA5,28|14,42,21.0,2,17|20,0.0,0.0,0.0,0.0,0.0,-46.74,1.14,0.65,
XRBBP5,CCDC168,CCDC168,0|1,1,0.5,2,1|3,0.0,0.0,0.0,0.0,0.0,-9.09,0.25,0.69,
XRBBP5,CDC5L,CDC5L,22|8,30,15.0,2,31|31,0.0,0.0,0.0,0.0,0.0,-110.12,0.48,0.69,
XRBBP5,CROCC,CROCC,2|3,5,2.5,2,2|1,0.05,0.08,0.05,0.08,0.05,-3.79,1.67,0.49,
