,Bait,Prey Gene,Saint Score,log2FC
410,RBBP5,SYNE2,0.0,-1.0
411,RBBP5,CCDC94,0.05,0.227
412,RBBP5,PRPF31,0.0,0.678
413,RBBP5,AHCTF1,0.0,0.585
414,RBBP5,BCLAF1,0.0,0.098
415,RBBP5,NUP214,0.0,-5.644
416,RBBP5,A0A494C071,0.0,0.0
417,RBBP5,ZNF207,0.31,1.417
418,RBBP5,RPL15,0.02,0.227
419,RBBP5,CHERP,0.0,-1.786
420,RBBP5,RPL13,0.0,0.0
421,RBBP5,GPATCH4,0.46,1.485
422,RBBP5,SETD2,0.07,0.585
423,RBBP5,RPL18,0.04,0.411
424,RBBP5,GPATCH1,0.96,4.17
425,RBBP5,TRANK1,0.07,0.0
426,RBBP5,PES1,0.0,0.433
427,RBBP5,C17ORF85,0.12,0.807
428,RBBP5,SPEN,0.73,2.322
429,RBBP5,MSANTD2,0.01,-0.578
430,RBBP5,EMD,0.0,-3.059
431,RBBP5,CLSPN,0.47,3.322
432,RBBP5,CXORF56,0.0,0.0
433,RBBP5,CXORF57,0.0,-2.322
434,RBBP5,MATR3,0.0,-1.943
435,RBBP5,JADE3,0.36,1.585
436,RBBP5,AHNAK,0.0,-3.474
437,RBBP5,AFF4,0.0,-1.089
438,RBBP5,SMAP,0.0,-1.152
439,RBBP5,PHKA1,0.16,0.585
440,RBBP5,SFPQ,0.0,-0.862
441,RBBP5,UBA1,0.0,-4.322
442,RBBP5,PHF23,0.47,3.322
443,RBBP5,UBE2M,0.0,-1.599
444,RBBP5,SAFB2,0.0,-0.535
445,RBBP5,HLTF,0.7,3.459
446,RBBP5,RPL18A,0.0,-0.415
447,RBBP5,MASTL,0.0,-0.304
448,RBBP5,VCPIP1,0.0,-2.0
449,RBBP5,THRAP3,0.0,0.043
450,RBBP5,WAC,0.01,-0.578
451,RBBP5,WBP11,0.0,-0.396
452,RBBP5,TARDBP,0.0,-1.089
453,RBBP5,DCAF13,0.99,6.129
454,RBBP5,DFNA5,0.0,-3.059
455,RBBP5,EFHD2,0.0,-1.943
456,RBBP5,KIF23,0.0,-0.786
457,RBBP5,PINX1,0.36,2.0
458,RBBP5,ANKRD17,0.0,-6.644
459,RBBP5,TLN1,0.0,0.0
