,Gene Name,log2(Fold change),P-value
445,SRSF10,0.1682953075,0.235085435681502
446,BANF1,-0.1960265667,0.180029026243737
447,SF3B1,-0.0053629277,0.972997138263175
448,CSDE1,-0.3273572979,0.0531493161876717
449,PRKRA,-0.2588754961,0.133092841224779
450,NPM3,0.3651571492,0.127745431563887
451,ERAL1,0.7833899713,0.0635452962271492
452,SNRNP200,-0.3390693996,0.0490521533031809
453,EIF3J,-1.5332506998,0.189010139445154
454,IDH1,-0.8386045859,0.0250436480597908
455,BCAS2,-0.1631324049,0.231518715066203
456,DCTN3,0.8492541515,0.383337796918199
457,DNAJC8,0.1775591326,0.354615569653154
458,ATP5H,-0.0799268831,0.540472785094539
459,ATP5L,0.1368083625,0.379431811644573
460,RSL1D1,-0.0708360635,0.638468640920378
461,CIAO1,0.6916624832,0.0118600567634133
462,SRP72,-0.9803727928,0.0209989175571084
463,MTA2,-0.3066044676,0.0981956201852821
464,TOMM70A,0.2664782339,0.150095950153435
465,GLS,-0.3375355244,0.228961157679477
466,ZFPL1,0.0972606956,0.535410324845356
467,NDUFB4,0.3111070787,0.125948042453124
468,RTN3,2.0882767843,0.0374619270737765
469,VAPB,-0.3872348309,0.126824634946876
470,SMC2,0.4037032322,0.108443790585936
471,IPO7,0.1344371928,0.57998773932461
472,AHSA1,-0.1073753821,0.510009340731203
473,NSA2,-0.83529558,0.0110982736822001
474,ACSL3,-0.1747021212,0.502792161219685
475,AP2A1,-0.0988882003,0.445867807444001
476,BAG2,-0.0600683268,0.792956491804222
477,AIFM1,-1.1069165914,0.00201430403428382
478,FADS2,-0.545440798,0.598598843379198
479,TXNDC12,-0.059858181,0.750723529410337
480,NDUFB10,0.0140158136,0.917947715089571
481,ACTL6A,-0.8765995856,0.0180096713969722
482,CYB5A,-0.3061623855,0.302329989877841
483,LDHA,0.0009069862,0.995967231410301
484,GLUD1;GLUD2,0.0287179812,0.885460804603849
485,CYB5R3,-0.1360631647,0.494365846622896
486,GSR,0.5102151933,0.0114965747441081
487,MT-CO2,-0.2409381703,0.543247016216401
488,SOD1,-0.1880288997,0.411278235332233
489,PNP,0.0400300278,0.871925627417803
490,HPRT1,0.1538681062,0.400758694753769
491,GOT2,0.0740177865,0.589797385584816
492,PGK1,-0.1016043568,0.44335637458177
493,NRAS,-0.7539764464,0.061934921046819
494,LMNA,-0.2562965184,0.171594519008681
495,TFRC,0.3598870179,0.127297504066537
496,CAT,-0.1075905651,0.603885320835365
497,ALDOA,-0.1561640917,0.401189476835464
498,ANXA1,-0.0743637173,0.806645512919589
499,SOD2,-0.8583961505,0.179306781864744
500,OAT,0.1344562334,0.414414358201011
501,TK1,-0.7198763095,0.0580734542274376
502,TUBB4A,0.0208477103,0.894058458598636
503,GAPDH,-0.0747170937,0.591310317257479
504,HSPB1,-0.2680675586,0.259322295623772
505,TYMS,-0.0909358026,0.57357985914562
506,RPN1,-0.0550320145,0.662677178423396
507,RPN2,-0.082914226,0.524888152990058
508,GNAI2,-0.3987566719,0.023150824779715
509,HIST1H2AC;HIST3H2A;HIST1H2AB,-0.0641436781,0.702540928613146
510,ATP1A1,-0.0429037549,0.775999580224195
511,ATP1B1,-0.079105279,0.720951215841304
512,ALDH2,0.4064958758,0.0576047285384039
513,SLC25A5,-0.1449754864,0.268678909966401
514,EIF2S1,-0.1753820482,0.285984576051442
515,RPLP1,-0.0305268782,0.822953606724007
516,RPLP2,-0.0475839529,0.74036524405139
517,RPLP0;RPLP0P6,0.0927924479,0.53371871788799
518,SSB,0.015230825,0.942522914805085
