,Bait,Prey Gene,Saint Score,log2FC
394,NUP43,GTF2B,0.5,4.644
395,NUP43,AHSA1,0.0,-1.286
396,NUP43,GTF2I,1.0,4.392
397,NUP43,HOXB8,0.0,2.322
398,NUP43,SENP6,1.0,6.966
399,NUP43,DST,0.0,-2.252
400,NUP43,SENP3,0.5,3.907
401,NUP43,SENP1,1.0,6.714
402,NUP43,CUX1,0.4,1.22
403,NUP43,FSIP2,0.5,5.129
404,NUP43,PDAP1,0.0,-2.644
405,NUP43,DNAJC8,0.0,-0.578
406,NUP43,DNAJC9,0.01,0.411
407,NUP43,CAMSAP1,0.0,-2.837
408,NUP43,MAGOHB,0.22,0.74
409,NUP43,RRP12,0.3,1.195
410,NUP43,RRP15,0.99,5.129
411,NUP43,PRKDC,0.0,-2.0
412,NUP43,ZNF830,0.03,0.0
413,NUP43,NCOA2,0.32,0.807
414,NUP43,NCOA6,0.36,1.151
415,NUP43,NCOA7,0.0,-2.837
416,NUP43,PHAX,0.0,0.864
417,NUP43,LCOR,1.0,6.57
418,NUP43,EEF1A2,0.0,-0.535
419,NUP43,RIF1,1.0,2.441
420,NUP43,MECP2,0.99,4.907
421,NUP43,SREK1,1.0,5.492
422,NUP43,ZNF638,0.0,1.195
423,NUP43,TBCB,0.0,-2.837
424,NUP43,PBRM1,0.97,4.322
425,NUP43,CMTR1,0.0,0.151
426,NUP43,CTTN,0.0,-1.396
427,NUP43,ERC1,0.0,-1.786
428,NUP43,CHMP4B,0.0,-1.252
429,NUP43,WRNIP1,0.98,4.644
430,NUP43,ERF,1.0,5.781
431,NUP43,EIF2S1,0.0,-1.218
432,NUP43,DDX17,1.0,5.492
433,NUP43,DDX10,0.0,1.057
434,NUP43,CDK12,0.83,2.087
435,NUP43,DDX18,1.0,5.0
436,NUP43,N4BP1,0.0,-1.737
437,NUP43,TRA2B,1.0,6.492
438,NUP43,N4BP2,0.0,-4.644
439,NUP43,HEATR1,1.0,2.302
440,NUP43,MDC1,0.53,1.575
441,NUP43,KIF18A,0.0,-1.322
442,NUP43,SFSWAP,0.01,1.0
443,NUP43,TRIP12,0.98,2.414
444,NUP43,IFT172,0.0,-0.494
445,NUP43,NCL,0.0,0.903
446,NUP43,SLC1A5,0.0,-3.644
447,NUP43,FRYL,0.0,-3.322
448,NUP43,ATP13A4,0.31,1.585
449,NUP43,GNL3,1.0,6.781
450,NUP43,GNL2,1.0,4.044
451,NUP43,SETD2,1.0,6.285
452,NUP43,EIF3M,0.0,-2.0
453,NUP43,EIF3D,0.31,1.22
454,NUP43,EIF3G,0.0,-3.644
455,NUP43,RARS,0.0,-1.434
456,NUP43,CACUL1,0.0,-1.322
457,NUP43,NOL11,1.0,2.519
458,NUP43,NOL10,1.0,3.293
459,NUP43,BAZ1A,1.0,2.032
460,NUP43,BAZ1B,0.0,1.07
461,NUP43,TPR,0.0,1.036
462,NUP43,NMT1,0.0,-3.322
463,NUP43,SDE2,0.12,0.0
464,NUP43,CNN3,0.0,-1.837
465,NUP43,FUBP3,0.0,-3.322
466,NUP43,FUBP1,0.0,0.623
467,NUP43,CCAR1,0.06,0.848
468,NUP43,CCAR2,0.0,-0.074
469,NUP43,GTF2E1,0.0,-0.044
470,NUP43,RRBP1,0.0,-2.12
471,NUP43,INCENP,0.49,3.907
472,NUP43,C3ORF17,1.0,5.781
473,NUP43,RALY,0.0,0.138
474,NUP43,SRRT,0.86,2.585
475,NUP43,CREBBP,0.12,0.411
476,NUP43,A0A4W8VX11,0.0,-1.0
477,NUP43,ATR,0.0,1.0
478,NUP43,BRIP1,1.0,1.736
479,NUP43,INF2,0.0,-4.644
480,NUP43,SET,0.0,0.202
481,NUP43,DNAJB1,0.0,-0.862
482,NUP43,NOC2L,1.0,3.0
483,NUP43,CRYBG3,0.0,-5.059
484,NUP43,GPATCH11,0.0,-0.184
485,NUP43,IFI16,0.0,-0.152
486,NUP43,TTC28,0.0,-1.322
487,NUP43,HNRNPAB,0.0,-0.578
488,NUP43,DOT1L,0.31,1.0
489,NUP43,SUGP2,0.0,1.077
490,NUP43,FANCI,1.0,6.022
491,NUP43,PATL1,0.0,-4.322
492,NUP43,H1F0,0.99,2.503
493,NUP43,E2F6,1.0,4.426
494,NUP43,HNRNPA3,0.0,0.176
495,NUP43,HNRNPA0,0.0,0.322
496,NUP43,HNRNPA1,0.0,-0.69
497,NUP43,BAG3,0.0,-5.059
498,NUP43,U2SURP,0.0,0.163
499,NUP43,ENO1,0.0,-1.089
500,NUP43,CLU,0.5,5.644
501,NUP43,EPB41,0.0,-2.837
502,NUP43,NPAT,0.99,3.116
503,NUP43,TAOK3,0.52,1.585
504,NUP43,CHAMP1,1.0,1.521
505,NUP43,TFIP11,0.0,1.163
506,NUP43,CDK2,0.0,-1.644
507,NUP43,CDK4,0.42,1.322
508,NUP43,CDK7,0.0,-0.69
