Bait,Prey,PreyGene,Spec,SpecSum,AvgSpec,NumReplicates,ctrlCounts,AvgP,MaxP,TopoAvgP,TopoMaxP,SaintScore,logOddsScore,FoldChange,BFDR,boosted_by
XTLE3,PEX5,PEX5,3|6,9,4.5,2,14|10,0.0,0.0,0.0,0.0,0.0,-43.04,0.38,0.53,
XTLE3,FAM91A1,FAM91A1,2|2,4,2.0,2,43|43,0.0,0.0,0.0,0.0,0.0,-182.15,0.05,0.53,
XTLE3,CSNK2B,CSNK2B,0|1,1,0.5,2,1|2,0.0,0.0,0.0,0.0,0.0,-6.8,0.33,0.53,
XTLE3,RBM26,RBM26,29|28,57,28.5,2,28|28,0.0,0.0,0.0,0.0,0.0,-59.19,1.02,0.51,
XTLE3,RBM27,RBM27,48|46,94,47.0,2,40|39,0.0,0.0,0.0,0.0,0.0,-73.69,1.19,0.51,
XTLE3,RBM25,RBM25,14|18,32,16.0,2,12|16,0.0,0.0,0.0,0.0,0.0,-30.15,1.14,0.47,
XTLE3,RBM22,RBM22,18|21,39,19.5,2,3|1,1.0,1.0,1.0,1.0,1.0,14.25,9.75,0.0,
XTLE3,RBM20,RBM20,3|3,6,3.0,2,0|0,0.99,0.99,0.99,0.99,0.99,4.82,30.0,0.0,
XTLE3,CSTF2T,CSTF2T,3|10,13,6.5,2,4|5,0.03,0.05,0.03,0.05,0.03,-12.74,1.44,0.3,
XTLE3,FNBP4,FNBP4,9|6,15,7.5,2,14|18,0.0,0.0,0.0,0.0,0.0,-52.26,0.47,0.53,
XTLE3,EPHA2,EPHA2,0|1,1,0.5,2,9|7,0.0,0.0,0.0,0.0,0.0,-35.12,0.06,0.53,
XTLE3,C11ORF49,C11ORF49,4|5,9,4.5,2,8|5,0.0,0.0,0.0,0.0,0.0,-18.54,0.69,0.53,
XTLE3,HNRNPH1,HNRNPH1,9|14,23,11.5,2,0|1,1.0,1.0,1.0,1.0,1.0,9.91,23.0,0.0,
XTLE3,HNRNPH3,HNRNPH3,2|8,10,5.0,2,3|1,0.46,0.92,0.46,0.92,0.46,-5.26,2.5,0.18,
XTLE3,HNRNPH2,HNRNPH2,3|9,12,6.0,2,2|2,0.5,0.97,0.5,0.97,0.5,-3.81,3.0,0.1,
